,Caption,Comments,Likes,URL,Object_Num,Label_0,Label_1,Label_2,Engagement,lat,lon,Short Name,Country,tagged_users
37,"@_millo_ wall in Sardinia, Italy 🇮🇹(2020)
•
#millo #urbanart #streetart #painting #streetartofficial #contemporaryart #sardinia #italy",13.0,2167.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/107827642_3004431652989277_2534282846352455372_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=qmz9QdlhuSsAX8SnHFH&ccb=7-4&oh=fd2796992e82c64976a2f9ce33ec0274&oe=608BCFE3&_nc_sid=30a2ef&ig_cache_key=MjM1MzY1NDIxMTg0NTA3MTk1NQ%3D%3D.2-ccb7-4,4.0,Plant, Art, Style,28171.0,40.1208752,9.0128926,Sardinia,Italy,@_millo_
38,"@jaune_art wall in Brussels, Belgium 🇧🇪 (2020)
•
#jauneart #urbanart #streetart #painting #streetartofficial #contemporaryart #brussels #belgium",18.0,2464.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/107539832_271000640658496_4847838767430486692_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=WjtJAlnY3qwAX_V6UCG&ccb=7-4&oh=76ba57ad46df575ee1165a5b2b524222&oe=608AD66B&_nc_sid=30a2ef&ig_cache_key=MjM1MTQ4Mjc3MDU5MjgyOTI1OA%3D%3D.2-ccb7-4,1.0,Plant, Rectangle, Paint,44352.0,50.8503396,4.3517103,Brussels,Belgium,@jaune_art
39,"@nychos wall in Los Angeles, California, USA 🇺🇸(2020)
•
#nychos #urbanart #streetart #painting #streetartofficial #contemporaryart #losangeles #california",6.0,2401.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/107325774_278255653599815_7385321428288033650_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vdHj2zSpK_cAX8bDt2I&ccb=7-4&oh=23259c30627c284230d9e7469c29af19&oe=608C1246&_nc_sid=30a2ef&ig_cache_key=MjM0NzI1NTQwMjY1MTE0Mjk1Mg%3D%3D.2-ccb7-4,1.0,Black, Window, Font,14406.0,34.053016482600896,-118.23371846406886,Los Angeles,United States,@nychos
40,"@akacorleone wall in Caidas Da Rainha, Brasil 🇧🇷(2020)
•
#akacorleone #urbanart #streetart #painting #streetartofficial #contemporaryart #caidasdarainha #brasil",16.0,2612.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/106496572_120483332760574_2876391880431726484_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tnh_v8blq2UAX-EZqjC&ccb=7-4&oh=3f07f10f5de968cc87b1e9e31ca90e8a&oe=6088C88D&_nc_sid=30a2ef&ig_cache_key=MjM0NzA1ODcxMTY5NjAzNzI4MQ%3D%3D.2-ccb7-4,2.0,Sky, Motor vehicle, Azure,41792.0,-23.512321,-46.5453179,852,Brazil,@akacorleone
41,"@dface_official wall in Ostend, Belgium 🇧🇪(2020)
•
#dfaceofficial #urbanart #streetart #painting #streetartofficial #contemporaryart #ostend #belgium",19.0,3684.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/106912036_294429858344094_1991629925388941544_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GfJ49KyVnQQAX8taXRB&ccb=7-4&oh=0563120e81eb872bc7a5ce9b3e395213&oe=608A0C8E&_nc_sid=30a2ef&ig_cache_key=MjM0Njc1NTY4NzQ1OTE1MzQ1Ng%3D%3D.2-ccb7-4,0.0,Purple, Sky, Motor vehicle,69996.0,51.21543,2.928656,Ostend,Belgium,@dface_official
42,"@sandrachevrier & @obeygiant wall in Austin, Texas, USA 🇺🇸(2020)
•
#sandrachevier #obeygiant #urbanart #streetart #painting #streetartofficial #contemporaryart #austin #texas",24.0,4422.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/106372868_584114165580796_4453349384519357008_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=hCR1HC1cbdwAX8A8_bm&ccb=7-4&oh=8ad9b20d5bb15889d9eb72e810ce3942&oe=608BBABD&_nc_sid=30a2ef&ig_cache_key=MjM0NTY4MDkyMzQyNDU1MTk4MQ%3D%3D.2-ccb7-4,4.0,Sky, Building, Daytime,106128.0,30.267153000000004,-97.7430608,Austin,United States,@obeygiant
43,"@escif wall in Spain 🇪🇸(2020)
•
#escif #urbanart #streetart #painting #streetartofficial #contemporaryart #spain",29.0,5376.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75397688_907986432945440_3396096162908044078_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=N22gszeFLIYAX_NDVoi&ccb=7-4&oh=7e5235516c0e084b139651d4b073da50&oe=608B19BB&_nc_sid=86f79a,5.0,Gesture, Art, Headgear,155904.0,40.46366700000001,-3.7492199999999998,ES,Spain,@escif
44,"@leonkeer wall in Morlaix, France 🇫🇷(2020)
•
#leonkeer #urbanart #streetart #painting #streetartofficial #contemporaryart #morlaix #france",25.0,3135.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106380313_110371167282321_4681868646987848447_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=r1jaraxxSeMAX9Vh1ta&ccb=7-4&oh=9d0b166ac56c8423ec48f6894bbb1c43&oe=6089CFEC&_nc_sid=86f79a,1.0,Sky, Cloud, Plant,78375.0,48.577613,-3.8282279999999997,Morlaix,France,@leonkeer
45,"@case_maclaim wall in Ostend, Belgium 🇧🇪(2020)
•
#casemaclaim #urbanart #streetart #painting #streetartofficial #contemporaryart #ostend #belgium",16.0,3434.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/106303604_1156388484748201_7814691458310698777_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Csae-_-aJ_8AX8ZIY4V&ccb=7-4&oh=47abd5862e892c24b1e9bbbd30dee404&oe=60887475&_nc_sid=30a2ef&ig_cache_key=MjM0NTM2ODcxNzMxOTI5MDc0NQ%3D%3D.2-ccb7-4,3.0,Shorts, Thigh, Graffiti,54944.0,51.219082400054454,2.922865945262915,Ostend,Belgium,@case_maclaim
46,"#ROA wall in Gent, Belgium 🇧🇪(2020)
•
#roa #urbanart #streetart #painting #streetartofficial #contemporaryart #ghent #belgium",18.0,2362.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/104292573_261889851729489_3209482499760130669_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0SAMTAbPmqEAX8cj5Wk&ccb=7-4&oh=0a8746f130af6fd7e2c76128ffc3bca4&oe=6089050C&_nc_sid=30a2ef&ig_cache_key=MjMzNTA0OTc2NjYyNTY4ODk4MQ%3D%3D.2-ccb7-4,2.0,Building, Window, Sky,42516.0,51.0543422,3.7174242999999993,Ghent,Belgium,no mention
47,"@davidfloresart wall in Las Vegas, Nevada, USA 🇺🇸(2019)
•
#davidfloresart #urbanart #streetart #painting #streetartofficial #contemporaryart #lasvegas #nevada",37.0,6825.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103848122_104920794545448_1007981175931468794_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mCOPYqgnwf8AX_CHhm7&ccb=7-4&oh=c6494e8f9820b11954e802ef32a5d9b7&oe=608943AA&_nc_sid=30a2ef&ig_cache_key=MjMzNTA0ODIxMzQxNjMyMDg4Ng%3D%3D.2-ccb7-4,1.0,Plant, Building, Daytime,252525.0,36.169941200000004,-115.13982959999998,Las Vegas,United States,@davidfloresart
48,"@vhils wall in Porto, Portugal 🇵🇹(2020)
•
#vhils #urbanart #streetart #painting #streetartofficial #contemporaryart #porto #portugal",18.0,2910.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/104346670_1560506557458571_371282534961897182_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lNTdzBPTrN8AX8liwwZ&ccb=7-4&oh=350d9a8fac6abbcfae96baf84dc0acb8&oe=60890219&_nc_sid=86f79a,1.0,Sky, Daytime, Window,52380.0,41.1579438,-8.629105299999999,Porto,Portugal,@vhils
49,"@janisdeman wall in Utrecht, Netherlands 🇳🇱(2020)
•
#janisdeman #urbanart #streetart #painting #streetartofficial #contemporaryart #utretch #netherlands",33.0,5609.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103763320_283560852828186_3467668038648735896_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PU7fPCnwGO8AX_tCgwJ&ccb=7-4&oh=9ed89fa0ffcf82ea1121faca2e183a4f&oe=608A0322&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5NjQ0NDY0NjczNjU2MA%3D%3D.2-ccb7-4,3.0,Land vehicle, Car, Tire,185097.0,52.09073739999999,5.121420099999999,Utrecht,Netherlands,@janisdeman
50,"@kaws wall in Brooklyn, New York City, USA 🇺🇸(2013)
•
#kaws #urbanart #streetart #painting #streetartofficial #contemporaryart #brooklyn #usa",7.0,2172.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103561924_264699598084722_8263481753938055830_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1zI1mHcS5iUAX8zDlVX&ccb=7-4&oh=17416e7441e31a94bced8a02f6dc593b&oe=60895B8A&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5NTEzNjc0NTI3MjU2Nw%3D%3D.2-ccb7-4,10.0,Tire, Window, Photograph,15204.0,40.6781784,-73.94415790000001,Brooklyn,United States,@kaws
51,"@levalet.art wall in Paris, France 🇫🇷(2020)
•
#levaletart #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",23.0,5958.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/82517706_3114086185346854_7838913876011427265_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Fn4HxlXRUiYAX-IRYV8&ccb=7-4&oh=c26e457e5718f364c29cd7284415b379&oe=608BE251&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5MzI5NzM1MDA2MTQ3OQ%3D%3D.2-ccb7-4,9.0,World, Art, Line,137034.0,48.86373839094382,2.351714500048538,Paris,France,@levalet.art
52,"@pboy_artist wall in Pantin, Paris, France 🇫🇷(2020)
•
#pboyartist #urbanart #streetart #painting #streetartofficial #contemporaryart #pantin #france",11.0,1860.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103042840_259466128623998_3006487872807133566_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=4DGA17nsfUgAX8DlmU0&ccb=7-4&oh=b2404ec62219be33af63432173354011&oe=6089FB1C&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NzM0OTQ4MTk2NzQyNQ%3D%3D.2-ccb7-4,4.0,Sky, Cloud, Tire,20460.0,48.894533,2.40963,Pantin,France,@pboy_artist
53,"@eddiecolla wall in Marseille, France 🇫🇷(2020)
•
#eddiecolla #urbanart #streetart #painting #streetartofficial #contemporaryart #marseille #france",12.0,2233.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103559950_280811603287254_7927821113058207995_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=sJk1xFodcbcAX9NbFbS&ccb=7-4&oh=d7ff3ca207db9c7c9a4e8b533c055fa7&oe=608B3FF6&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NjI5Mzk0MzQxMzI2NA%3D%3D.2-ccb7-4,2.0,Paint, Art, Chest,26796.0,43.296482,5.36978,Marseille,France,@eddiecolla
54,"@a_r_d_i_f wall in Paris, France 🇫🇷(2020)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",19.0,5220.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/102727342_137225667945468_800523210336010833_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=AiBbMVDu5FsAX8fmTHn&ccb=7-4&oh=41489ad6e7ce447d2dc96a705cc1dc60&oe=608B89AB&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NDk4MTUzNzEzNTg5Mw%3D%3D.2-ccb7-4,1.0,Organism, Font, Art,99180.0,48.880951535174276,2.3432100981104464,Place des Abbesses,France,@a_r_d_i_f
55,"@gerada_art floor in Corona Park, Queens, New York City, USA 🇺🇸(2020)
•
#geradart #urbanart #streetart #painting #streetartofficial #contemporaryart #coronapark #nyc",7.0,2193.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/101844755_2712944512271784_1112137424489829662_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=rzallmB2uK8AX_saIbH&ccb=7-4&oh=468c8e8bbb618becb6a09edb9de4886b&oe=6088F50C&_nc_sid=30a2ef&ig_cache_key=MjMyNDE1MTU0OTcwMDc4NDQxOQ%3D%3D.2-ccb7-4,2.0,Paint, Painting, Wall,15351.0,40.7447035,-73.84479920000001,Corona Park,United States,@gerada_art
56,"@herakut wall in Berlin, Germany 🇩🇪(2020)
•
#herakut #urbanart #streetart #painting #streetartofficial #contemporaryart #berlin #germany",14.0,3502.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/101812528_1070014683396186_4815410869247430810_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xTlaArIMvHEAX9ljguQ&ccb=7-4&oh=18153957058e057d4e4ab3e30fd34e13&oe=608BA15D&_nc_sid=30a2ef&ig_cache_key=MjMyNDE1MDUwNzQ2NjQ3MjI4MA%3D%3D.2-ccb7-4,4.0,Cloud, Sky, Vertebrate,49028.0,52.52000659999999,13.404954,Berlin,Germany,@herakut
57,"@stikstudio digital wall in London, United Kingdom 🇬🇧(2020)
•
#stikstudio #urbanart #streetart #painting #streetartofficial #contemporaryart #london #uk",9.0,2287.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/102526074_254185605998857_422079576268509161_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yezbiY7fChIAX8tSz29&ccb=7-4&oh=d684ba8dfa319d494f129b53f6ffd28f&oe=608BFBF0&_nc_sid=30a2ef&ig_cache_key=MjMyNDE0OTM3MDMxNTE0NjIyMw%3D%3D.2-ccb7-4,4.0,Sky, Building, Infrastructure,20583.0,51.5073509,-0.12775830000000002,London,United Kingdom,@stikstudio
58,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e15/101841551_130947055276542_3936527827443833765_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=9YYBQWT7JFoAX-wePuz&ccb=7-4&oh=9e33e65894f9e9d1241da3b613504137&oe=606342BD&_nc_sid=86f79a,,,,,,48.84684305675796,2.3542259881123977,Paris,France,@ponywave
59,"@nevercrew wall in Novara, Italy 🇮🇹(2015)
•
#nevercrew #urbanart #streetart #painting #streetartofficial #contemporaryart #novara #italy",12.0,1568.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/98160175_2545426425709616_6056898726573909650_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=g6fCLj8HMTkAX8k2ljN&ccb=7-4&oh=120592ee4c873827383b14ee3f723ac7&oe=608B9697&_nc_sid=30a2ef&ig_cache_key=MjMxMjYwNTgwMDE5NTAzMDQwMw%3D%3D.2-ccb7-4,3.0,Window, Art, Automotive design,18816.0,45.44692999999999,8.622161199999999,Novara,Italy,@nevercrew
60,"@fintan_magee wall in Dubbo, Australia 🇦🇺(2020)
•
#fintanmagee #urbanart #streetart #painting #streetartofficial #contemporaryart #dubbo #australia",5.0,1417.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/98239560_302734094061352_6976127060106142180_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=F4-nJxRkxPIAX_WUwsd&ccb=7-4&oh=db99a8a0e2876fb7dc2bf3244f39a164&oe=608B85C9&_nc_sid=30a2ef&ig_cache_key=MjMxMjYwNDc3NzU4MTgzMDQ2MA%3D%3D.2-ccb7-4,3.0,Flower, Plant, Sky,7085.0,-32.2315018,148.6329645,Dubbo,Australia,@fintan_magee
61,"@kitt_bennett ground in Victoroa, Australia 🇦🇺(2020)
•
#kitbennett #urbanart #streetart #painting #streetartofficial #contemporaryart #melbourne #australia",25.0,2997.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/97036543_2758152701175811_1496979937947303689_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=IoBOQv3V23QAX9IaiIt&ccb=7-4&oh=c4548089ce23a7ce2b23fb98b0788802&oe=608AD5E3&_nc_sid=86f79a,3.0,Plant, Infrastructure, Land lot,74925.0,-37.471307700000004,144.7851531,VIC,Australia,@kitt_bennett
62,"@a_r_d_i_f wall in Paris, France 🇫🇷(2020)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",25.0,4173.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96843862_148163786749933_3214710511675336042_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=AcFAAVB0m38AX_-s-l9&ccb=7-4&oh=a56b667354e69c645ad4b6e73f4cf07d&oe=60899D82&_nc_sid=30a2ef&ig_cache_key=MjMwOTc2MDUzNTI2NDA2NTAwMA%3D%3D.2-ccb7-4,2.0,Human, Art, Graffiti,104325.0,48.879464734208796,2.347940532632941,Place des Abbesses,France,@a_r_d_i_f
63,"@bikismo wall in El Carey, Puerto Rico 🇵🇷(2020)
•
#bikismo #urbanart #streetart #painting #streetartofficial #contemporaryart #elcarey #puertorico",12.0,2490.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96836066_249041839768666_8202564979354798020_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OrxR3MAjXFwAX_qvhb0&ccb=7-4&oh=11b334e1db04bd56fc94af806f1c8ea4&oe=608B68EC&_nc_sid=30a2ef&ig_cache_key=MjMwOTc1OTQzMDAzMTQwNDk1MQ%3D%3D.2-ccb7-4,2.0,Sky, Azure, Cloud,29880.0,18.4490884,-66.0811104,Miramar,Puerto Rico,@bikismo
64,"@punkmetender wall in Los Angeles, California, USA 🇺🇸(2019)
•
#punkmetender #urbanart #streetart #painting #streetartofficial #contemporaryart #losangeles #california",48.0,5707.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92405990_660813444698669_4055538871994230954_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2WMNpYwVBzUAX9_A0a4&ccb=7-4&oh=b246d9eba1f58966781ddbf8e54e0a60&oe=60887615&_nc_sid=30a2ef&ig_cache_key=MjMwNzQzNDg4NjU0OTU2MzM2Mw%3D%3D.2-ccb7-4,2.0,Head, Blue, Plant,273936.0,34.05299382383523,-118.24527654688616,Los Angeles,United States,@punkmetender
65,"@kobrastreetart wall in São Paulo, Brazil 🇧🇷(2020)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #saopaulo #brazil",18.0,2137.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/97521228_660269664529530_8060458496678893665_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=eC6r1z1KJeoAX-7cknW&ccb=7-4&oh=3d83aaa3d964bd1a253add6f62406008&oe=60894CEF&_nc_sid=30a2ef&ig_cache_key=MjMwNjg5MjYzNjI0MTM2NDMzOQ%3D%3D.2-ccb7-4,1.0,Sky, Building, Graffiti,38466.0,-23.556137583150555,-46.632156517092476,São Paulo,Brazil,@kobrastreetart
66,"#ROA wall in Dubai, United Arab Emirates 🇦🇪(2019)
•
#roa #urbanart #streetart #painting #streetartofficial #contemporaryart #dubai #uae",12.0,2267.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96140460_274231877044443_7032629733947603404_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=czfewisJPD0AX8IQ_On&ccb=7-4&oh=46a658a0333142415f460cc6dff38e14&oe=608AB123&_nc_sid=30a2ef&ig_cache_key=MjMwNjg4OTg5NTY1ODAyNjI4Mg%3D%3D.2-ccb7-4,2.0,Shelf, Window, Building,27204.0,25.204849300000003,55.2707828,Dubai,United Arab Emirates,no mention
67,"@felipepantone wall in Valencia, Spain 🇪🇸(2020)
•
#felipepantone #urbanart #streetart #painting #streetartofficial #contemporaryart #valencia #spain",17.0,2165.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/96362825_804954139911718_1783268643144641486_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eXBhiNd2OqAAX-y6bEN&ccb=7-4&oh=f07ec4982609a9466ab6f2c657f0752c&oe=608A9D5D&_nc_sid=86f79a,1.0,Building, Azure, Window,36805.0,39.472783899999996,-0.3734574,Carrer de la Creu Nova,Spain,@felipepantone
68,"@davidfloresart wall in Tulare, California, USA 🇺🇸(2020)
•
#davidfloresart #urbanart #streetart #painting #streetartofficial #contemporaryart #tulare #california",9.0,2498.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96288690_276487576956107_3326111140021960086_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=oJhVFNTEedEAX98zhZ8&ccb=7-4&oh=9b141c53f85a5d736102604c8572a8f0&oe=608C0A16&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzOTM2OTIxMzYxNjIzMw%3D%3D.2-ccb7-4,2.0,Sky, Building, Window,22482.0,36.20772879999999,-119.3473379,Tulare,United States,@davidfloresart
69,"@tristaneaton wall in New York City, New York, USA 🇺🇸(2020)
•
#tristaneaton #urbanart #streetart #painting #streetartofficial #contemporaryart #newyorkcity #newyork",24.0,3813.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95820873_141802920740743_8092722522437344245_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=sOyuyB0y5E4AX_5aJC2&ccb=7-4&oh=5ea4ca2a9ecfb4071fb9d7996149ce86&oe=608A4D93&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzNDIzODY0MDMxNTIwMg%3D%3D.2-ccb7-4,2.0,Sky, Building, Skyscraper,91512.0,40.706036100000006,-74.0088256,Wall St,United States,@tristaneaton
70,"@b0rdalo_ii installation in Portugal 🇵🇹(2020)
•
#bordaloii #urbanart #streetart #painting #streetartofficial #contemporaryart #portugal",58.0,3458.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96150980_1684953761643540_1161377640757081019_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=iRv6aRY3hlcAX8ZRcz3&ccb=7-4&oh=03ad2d3b10d14c72188fd54bbb398b3c&oe=608A170A&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzMzE5MDU5Mjg4MDk1NQ%3D%3D.2-ccb7-4,1.0,Plant, Outdoor bench, Furniture,200564.0,39.39987199999999,-8.224454,PT,Portugal,@b0rdalo_ii
71,"@seth_globepainter wall in Shanghai, China 🇨🇳(2019)
•
#sethglobepainter #urbanart #streetart #painting #streetartofficial #contemporaryart #shanghai #china",23.0,4595.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95208857_1099098107131915_6711253992786233193_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9B7ByxGdUWsAX-fHi9j&ccb=7-4&oh=7c0d1126c903685b5533b1d1f2218020&oe=608C3C13&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxNzk0NDQzMzM5MzY3Nw%3D%3D.2-ccb7-4,5.0,Window, White, Door,105685.0,31.230415999999998,121.473701,Shanghai,China,@seth_globepainter
72,"@pichiavo wall in Frankston, Australia 🇦🇺(2020)
•
#pichiavo #urbanart #streetart #painting #streetartofficial #contemporaryart #frankston #australia",13.0,2666.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95490333_132798791680673_2662219805688493657_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=pc2cx-PqbBQAX_7Oozf&ccb=7-4&oh=8ca8a5c25f8ceeb4ba85a45aa8d791c6&oe=608BDC2F&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxNDc5Nzg1ODA1ODQ3OQ%3D%3D.2-ccb7-4,2.0,Cloud, Art paint, Sky,34658.0,-38.1466246,145.135722,Frankston,Australia,@pichiavo
73,"@stephane_ashpool basketball court in Paris, France 🇫🇷(2020)
•
#stephaneashpool #ingardragset  #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",40.0,4760.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95011507_183008882815169_318787495650945933_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=66554HuLYEMAX_Zb-Yj&ccb=7-4&oh=99331a441c242caec4f7932dca67c9f4&oe=60891C52&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxMzYyOTYyNzAyNzkwOQ%3D%3D.2-ccb7-4,4.0,Window, Building, Daytime,190400.0,48.848911342469904,2.359224630413534,Paris,France,@stephane_ashpool
74,"#MichaelElmgreen & @ingardragset installation in New York City, New York, USA 🇺🇸(2016)
•
#michaelelmgreen #ingardragset  #urbanart #streetart #painting #streetartofficial #contemporaryart #nyc #usa",14.0,1828.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/94269166_115274230153730_5359188886881633032_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AmULqVQ3IzoAX-zCk1D&ccb=7-4&oh=c26d5f58a19cd65b5b3fadeba75fd376&oe=60899B81&_nc_sid=86f79a,3.0,Cloud, Building, Daytime,25592.0,40.7479925,-74.00476490000001,The High Line,United States,no mention
